Time series;Closing price;MA-15;MACD-26;RSI-14;WR-14;D-3;K-14;Trend;Trading signals
1198;9230.0;1.0;1.0;0.4069205875437329;0.41023709939884745;1.0;1.0;no;0.2948814503005768
1199;8791.47;1.0;1.0;0.0;1.0;0.0;0.11471225236291388;no;0.0
1200;9535.04;1.0;1.0;1.0;0.0;0.0;1.0;down;0.5
1201;9120.75;1.0;1.0;0.9661988864095293;0.03883514270635951;0.6196509048054373;1.0;down;0.48859490498397906
1202;9142.32;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1203;8196.69;1.0;1.0;0.0;1.0;1.0;1.0;down;0.0
1204;8265.05;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1205;8258.54;1.0;1.0;0.673342439458232;0.35173947562854396;1.0;1.0;down;0.5
1206;7860.83;1.0;0.7877473241757375;0.0;1.0;0.0;0.0;down;0.0
1207;8188.24;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1208;8596.93;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1209;8904.02;1.0;0.0;1.0;1.0;0.0;0.0;down;0.5
1210;8893.79;1.0;0.0;0.694545150320524;0.7877963007416555;0.0;0.0;no;0.4375347029428098
1211;8704.67;1.0;0.0;0.2995062417727767;0.5781856122421689;0.24882177361404612;0.0;no;0.21090719387891557
1212;8920.79;1.0;0.0;1.0;0.0;1.0;1.0;no;0.5
1213;8547.0;1.0;0.8675654961073783;1.0;0.0;1.0;1.0;no;0.5
1214;8453.9;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1215;8149.66;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1216;7791.7;1.0;1.0;0.6888979774165623;0.3859134605366514;1.0;1.0;no;0.41664395815314614
1217;7932.41;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1218;7088.38;1.0;1.0;1.0;1.0;1.0;1.0;down;0.5
1219;6850.0;1.0;1.0;0.0;1.0;1.0;1.0;down;0.15847089487402144
1220;6928.62;1.0;1.0;0.21371252976019023;0.9586607942448925;0.0;0.9363634701162104;down;0.24055341916067455
1221;6813.52;1.0;0.01564487256208317;0.0;1.0;0.0;0.0;down;0.0
1222;7052.76;1.0;0.0;0.0;0.6018643358223906;0.0;0.0;down;0.20509637850467302
1223;7416.27;1.0;1.0;1.0;0.0;0.7882639074480962;1.0;down;0.5
1224;6799.95;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1225;6771.69;1.0;0.3910191355911323;0.2744187129501568;0.5724213022119999;1.0;1.0;down;0.2675786020867499
1226;6618.33;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1227;6904.9;1.0;0.0;0.22940801805322542;0.8443549696416877;0.0;0.0;down;0.2524680368991733
1228;7027.26;1.0;0.0;1.0;0.0;0.0;0.3046150687085127;down;0.5
1229;6780.1;1.0;0.0;0.0;1.0;0.13908118378994583;0.0;down;0.0
1230;6835.67;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1231;6940.94;0.010673559749670278;0.0;0.0;1.0;0.0;0.0;down;0.0
1232;7923.78;0.0;0.0;0.2843869702794128;0.0;0.0;0.0;no;0.1297709923664109
1233;7896.92;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1234;8000.41;0.0;0.0;0.09800181506954274;0.6036800001165858;0.0;0.0;no;0.0
1235;8354.22;0.0;0.0;1.0;0.0;1.0;0.5773510124714815;no;0.5
1236;8048.15;0.0;0.0;0.6284186026996424;0.4422101642018669;1.0;0.6130191182265525;up;0.7788949178990665
1237;7890.87;0.0;0.0;0.0;1.0;1.0;0.0;up;0.5
1238;8172.84;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1239;8271.31;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1240;8861.0;0.0;0.0;0.7444437606716482;0.0;0.0;0.0;up;0.7716634799235216
1241;8920.71;0.0;0.0;1.0;0.07792117972523954;0.0;0.15450383466693435;up;0.9164277979489097
1242;8789.96;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1243;8946.95;0.0;0.0;0.46476251942065283;0.028628992123559013;0.5623707188930903;0.803677182578263;up;0.5523364963410435
1244;9648.0;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
1245;8864.99;0.0;0.0;0.18771862870935332;0.30291244223272723;1.0;1.0;up;0.5
1246;9274.48;0.0;0.3937408721325216;1.0;0.13637301415433095;1.0;1.0;up;0.9166469977341378
1247;8921.43;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1248;9345.11;0.0;0.0;0.7984941257268242;0.3219602160453122;0.0;0.0;up;0.839019891977344
1249;9393.99;0.0;1.0;1.0;0.0;0.8752116050758092;1.0;up;1.0
1250;9242.17;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1251;9066.9;0.0;0.2694653522501963;0.0;1.0;0.21255941680942614;0.15148715547261415;up;0.5
1252;9222.0;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1253;9732.43;0.0;0.0;0.4563759135868362;0.0;0.0;0.0;up;0.6415042222397613
1254;9696.57;0.0;0.0;0.6330305773807705;0.0;0.0;0.3214209574308647;up;0.6828126564533867
1255;9823.28;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1256;9623.54;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1257;9359.52;0.3498276928514996;1.0;1.0;0.0;1.0;1.0;up;1.0
1258;9167.69;1.0;1.0;0.5767071775694891;0.33082658278436206;1.0;1.0;no;0.25513043478260994
1259;9308.49;0.8192477927374447;1.0;1.0;0.0;1.0;1.0;no;0.5
1260;9020.99;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1261;8411.42;1.0;1.0;0.0;1.0;1.0;1.0;no;0.0
1262;8481.6;1.0;1.0;0.0;1.0;0.0;0.0;no;0.0
1263;8696.58;1.0;1.0;1.0;0.0;0.0;0.9933295368516811;no;0.5
1264;8674.36;1.0;1.0;1.0;0.0;0.0;1.0;down;0.5
1265;8474.99;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1266;8346.59;1.0;1.0;1.0;0.21742366158626483;1.0;1.0;down;0.5
1267;8067.03;1.0;1.0;0.0;1.0;0.0;0.0;down;0.0
1268;8248.87;1.0;1.0;0.04549334106669071;0.9666904032730459;0.0;0.0;down;0.030753968253968506
1269;8231.2;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1270;8518.48;1.0;1.0;1.0;0.0;0.0;0.5744341476480335;down;0.5
1271;8391.76;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1272;7984.08;1.0;1.0;1.0;0.9807688694455959;1.0;1.0;down;0.5
1273;7502.89;1.0;1.0;0.0;1.0;1.0;0.0;down;0.13703543647363908
1274;7586.88;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1275;7471.18;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1276;7335.99;1.0;1.0;0.9005058476744721;0.5846806182659647;1.0;1.0;down;0.4757333219805004
1277;7347.39;1.0;1.0;0.3292233790253776;0.760466234832903;0.6081027886197365;0.38693899980758023;down;0.32902367278330363
1278;7112.5;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1279;7469.45;1.0;0.0;0.4791219092008998;0.19588159588159493;0.0;0.0;down;0.40205920205920254
1280;7375.73;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1281;7492.28;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1282;7511.6;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1283;7642.0;1.0;0.0;0.6318610142344371;0.3912354853714106;0.0;0.0;down;0.3568543707348774
1284;7703.67;1.0;0.0;1.0;0.6041148537319045;1.0;0.03496950992166504;no;0.5
1285;7488.26;1.0;0.0;0.0;1.0;1.0;0.0;no;0.0
1286;7617.98;1.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1287;7658.57;0.0;0.0;0.5018493881285846;0.4315020373752987;0.0;0.0;no;0.28424898131235066
1288;7689.28;0.0;0.0;1.0;0.0;0.9802453566859143;0.0;no;0.5
1289;7618.11;0.9612126455426653;0.917438332249293;1.0;0.0;1.0;1.0;no;0.5
1290;7492.7;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1291;6781.17;1.0;1.0;0.3161048697819695;0.5894486225088101;1.0;1.0;no;0.3460395119836506
1292;6880.61;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1293;6557.67;1.0;1.0;0.30765749507673423;1.0;1.0;1.0;no;0.36945674638322984
1294;6307.4;1.0;1.0;0.0;1.0;0.0;0.13187042584461578;down;0.0
1295;6646.1;1.0;1.0;1.0;0.0;0.0;1.0;down;0.5
1296;6390.6;1.0;1.0;0.0;1.0;0.0;1.0;down;0.0
1297;6487.92;1.0;0.11544764592274617;0.07233121138463483;0.8892024181009246;0.0;0.15143620844377814;down;0.06790900861899365
1298;6453.41;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1299;6707.5;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1300;6736.52;1.0;0.0;0.2887037049273553;1.0;0.0;0.0;down;0.23777777777778444
1301;6756.58;1.0;0.3825254196012639;1.0;0.0;0.3420865422827031;0.8333405067678371;down;0.5
1302;6718.33;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1303;6050.45;1.0;1.0;0.0;1.0;1.0;0.9301452848737004;down;0.0
1304;6177.38;1.0;1.0;0.1189560452850481;1.0;1.0;0.0;down;0.11964873765093535
1305;6153.4;1.0;0.0;0.01319321327665611;0.6458514989871402;0.0;0.0;down;0.23005226011529495
1306;6253.61;1.0;0.9732668935212138;1.0;0.0;0.0;1.0;down;0.5
1307;6068.0;1.0;0.619576334466163;0.5389413854045879;0.2354251505342673;1.0;0.8567846942177196;down;0.38228742473286653
1308;6135.64;1.0;0.6714451599657659;0.44942297732630626;0.19983784420948267;1.0;1.0;down;0.4036273215138666
1309;5848.33;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1310;6204.24;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1311;6385.71;0.864385536128245;0.0;0.11235293694038678;0.8641773451462021;0.0;0.0;no;0.0679113274268989
1312;6349.99;0.20019046664324647;0.0;0.0;1.0;0.0;0.0;no;0.0
1313;6612.98;1.0;0.0;1.0;0.11527958613547487;0.0;0.0;no;0.5
1314;6507.99;1.0;0.0;0.0;1.0;0.834651277059993;0.0;no;0.0
1315;6584.25;1.0;0.0;0.7341545402175754;0.19541693189051143;1.0;0.0;no;0.40229153405474444
1316;6533.69;0.17166051244469346;0.0;0.0;1.0;1.0;0.0;no;0.0
1317;6596.53;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1318;6759.99;0.0;0.0;1.0;0.0;0.0;0.0;no;0.5
1319;6706.6;0.0;0.0;1.0;0.0;1.0;0.9361222601508364;no;0.5
1320;6666.75;0.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1321;6299.46;0.0;1.0;0.24581883831655213;0.5916838084043491;1.0;1.0;no;0.20415809579782535
1322;6380.0;0.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1323;6243.88;0.0;1.0;0.6692353743656689;0.0;1.0;1.0;no;0.49823881648468726
1324;6215.59;0.0;1.0;0.0;1.0;0.0;1.0;no;0.0
1325;6243.98;0.09812693707053896;0.0;0.0;1.0;0.0;0.03249492093252808;no;0.0
1326;6349.3;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1327;6721.04;0.0;0.0;0.0;0.564025541434269;0.0;0.0;no;0.0
1328;7310.71;0.0;0.0;0.0;0.4547488143514494;0.0;0.0;no;0.0
1329;7374.88;0.0;0.0;0.6660196031591754;0.44766746625519854;0.0;0.0;no;0.1566367904396073
1330;7471.42;0.0;0.0;1.0;0.0;1.0;0.3093246428141347;no;0.5
1331;7330.84;0.0;0.0;0.0;1.0;1.0;0.0;up;0.5
1332;7409.92;0.0;0.0;0.08243154122445191;0.9407201041176121;1.0;0.0;up;0.5206179183951454
1333;7396.6;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1334;7719.62;0.0;0.0;0.0;0.08560705633169814;0.0;0.0;up;0.5
1335;8403.83;0.0;0.0;1.0;0.0;0.05144389132321588;1.0;up;1.0
1336;8174.06;0.0;0.0;1.0;0.0;1.0;1.0;up;0.9825131297412959
1337;7926.0;0.0;0.0;0.0;1.0;1.0;0.0;up;0.5
1338;8183.05;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1339;8237.74;0.0;0.0;1.0;0.0;0.0;0.8038399365798489;up;1.0
1340;8216.74;0.0;1.0;1.0;0.0;0.6805899804802352;1.0;up;1.0
1341;8160.21;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1342;7725.43;0.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1343;7602.01;0.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1344;7536.37;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1345;7416.98;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1346;7009.99;1.0;1.0;0.6877977005132657;1.0;1.0;1.0;no;0.38279792746114044
1347;7032.61;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1348;6936.11;1.0;1.0;1.0;0.2762048372180238;1.0;1.0;down;0.5
1349;6717.68;1.0;1.0;0.9186055517228849;1.0;1.0;0.4004876221019779;down;0.5
1350;6283.59;1.0;1.0;0.0;0.9122270053465144;0.0;0.0;down;0.17782400871783466
1351;6543.76;1.0;1.0;1.0;0.0;0.0;1.0;down;0.5
1352;6139.99;1.0;1.0;0.0;1.0;0.0;0.0731478745424595;down;0.0
1353;6239.98;1.0;1.0;0.0;1.0;0.0;0.0;down;0.0
1354;6310.82;1.0;1.0;1.0;0.6161732104856861;0.0;0.0;down;0.5
1355;6252.63;1.0;1.0;0.3946667145253997;1.0;0.0;0.0;down;0.375
1356;6193.62;1.0;0.9840544951904521;0.0;1.0;0.0;0.0;down;0.0
1357;6272.3;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1358;6313.51;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1359;6580.15;1.0;0.0;1.0;0.5778178834767418;0.0;0.0;no;0.5
1360;6399.28;1.0;0.0;0.4895619874989183;0.3754513370624056;0.5154059751269155;0.0;no;0.31301713613962107
1361;6481.99;1.0;0.06351185300494379;0.7508573075580769;0.5863212514005659;1.0;0.19038479336764189;no;0.5
1362;6260.82;1.0;0.0;0.0;1.0;0.498161110694485;0.0;no;0.0
1363;6479.27;1.0;0.0;0.5764492966153434;0.0;1.0;0.03435944047020933;no;0.3648744460856727
1364;6355.76;0.0;0.0;0.0;1.0;1.0;0.0;no;0.0
1365;6525.01;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1366;6692.94;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1367;6732.4;0.0;0.0;0.16829743967363242;0.8096586032539442;0.0;0.0;no;0.07826513109531873
1368;6700.46;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1369;6904.51;0.0;0.0;0.0;0.0;0.0;0.0;up;0.5
1370;7080.94;0.0;0.0;1.0;0.0;0.0;0.0;up;1.0
1371;7032.96;0.0;0.0;1.0;0.0;0.7218680162911867;1.0;up;1.0
1372;6984.01;0.0;0.0;0.0;1.0;1.0;0.0;up;0.5
1373;7017.35;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1374;7185.01;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
1375;7290.31;0.0;0.0;0.5017972875934019;0.0;0.0;0.0;up;0.6535143613371265
1376;7258.99;0.0;0.4481970743688415;0.8828024415644191;0.0472250931741964;0.8453418684461143;0.9263114847863906;up;0.9251796978142877
1377;7361.0;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1378;6679.3;0.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1379;6493.09;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1380;6400.0;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1381;6178.31;1.0;1.0;0.0;1.0;1.0;1.0;no;0.0
1382;6236.04;1.0;1.0;0.0;1.0;0.09900671892567359;1.0;no;0.0
1383;6301.99;1.0;1.0;0.32024990038648565;0.48186528497408954;0.0;1.0;down;0.2590673575129531
1384;6279.99;1.0;1.0;0.0;1.0;0.0;0.09024895823625313;down;0.0
1385;6322.45;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1386;6485.7;1.0;0.0;0.16754513331073312;0.7894133822181518;0.0;0.0;down;0.10529330889092257
1387;6476.51;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1388;6520.15;1.0;0.4216203268929579;1.0;0.0;0.3902480720565537;0.7617560562177044;down;0.5
1389;6499.98;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1390;6254.52;1.0;0.6283132353092092;0.0;1.0;1.0;0.16708489940903942;down;0.0
1391;6332.34;1.0;0.0;0.0;1.0;0.05595581057908614;0.0;down;0.0
1392;6388.4;0.7267904509283901;0.0;0.0;1.0;0.0;0.0;down;0.0
1393;6492.98;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1394;6749.45;0.0;0.0;1.0;0.0;0.0;0.0;no;0.5
1395;6710.01;0.0;0.0;1.0;0.0;0.7644936910547302;0.0;no;0.5
1396;6702.22;0.0;0.49472292159182557;1.0;0.0;1.0;1.0;no;0.5
1397;6581.52;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1398;6428.99;0.0;0.24672583143503765;0.0;1.0;1.0;0.6133694580730562;no;0.0
1399;6461.51;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1400;6681.62;0.0;0.0;1.0;0.0;0.0;0.0;no;0.5
1401;6610.76;0.0;0.0;1.0;0.0;1.0;0.7464475726242727;no;0.5
1402;6579.38;0.0;0.0;0.35450933657739425;0.692596768132276;1.0;0.33140611106606893;no;0.15370161593386156
1403;6597.81;0.0;0.8242816160843709;1.0;0.0;0.6800668174603449;1.0;no;0.5
1404;6571.2;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
1405;6500.0;0.0;1.0;0.41062467126860014;0.0;1.0;1.0;no;0.23807688071373267
1406;6456.77;0.0;0.0;0.0;1.0;0.0;1.0;no;0.0
1407;6547.56;0.5659541315673627;0.0;0.13023678554422588;1.0;0.0;0.0;no;0.045741324921141906
1408;6582.12;1.0;0.0;1.0;0.3860159818912691;0.0;0.4681407573879367;no;0.5
1409;6544.08;1.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1410;6577.63;1.0;0.0;0.0;0.6336148672317841;0.0;0.0;no;0.0
1411;6604.75;0.0;0.2989637700119097;1.0;0.0;0.0;1.0;no;0.5
1412;6588.8;0.7131659919028835;1.0;1.0;0.0;1.0;1.0;no;0.5
1413;6517.55;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1414;6152.76;1.0;1.0;0.0;1.0;1.0;1.0;no;0.0
1415;6185.15;1.0;1.0;0.0;0.8711803475134915;1.0;1.0;no;0.06440982624325008
1416;6199.69;1.0;1.0;0.04303009634282168;0.9181604440196053;1.0;0.24270731977122337;no;0.0322524542011278
1417;6183.0;1.0;0.0;0.0;1.0;0.3160558866063085;0.0;down;0.0
1418;6441.74;1.0;0.0;0.21096205239709226;0.8138854035968291;0.0;0.0;down;0.09305729820158605
1419;6461.2;1.0;0.0;1.0;0.0;0.0;0.0;no;0.5
1420;6437.29;1.0;0.0;1.0;0.0;1.0;0.0;no;0.5
1421;6396.18;1.0;0.0;0.3630865787548881;0.5673469387754967;1.0;0.17402893547392112;no;0.2163265306122519
1422;6383.46;1.0;0.0;0.0;1.0;0.2835180183311774;0.0;no;0.0
1423;6412.86;1.0;0.0;0.9279844362400493;0.07103825136617976;0.0;0.0;no;0.46448087431690865
1424;6413.38;1.0;0.0;1.0;0.0;0.0;0.5012363770549783;no;0.5
1425;6406.06;1.0;0.0;0.5817463271956211;0.31805929919135106;0.6969837539493535;0.7768022822335441;no;0.34097035040432405
1426;6393.41;1.0;0.0;0.0;0.378528392639988;0.0;0.7008900601369153;no;0.0
1427;6411.96;0.4895397489540238;0.0;1.0;0.0;1.0;1.0;no;0.5
1428;6393.53;0.0;0.0;0.0;0.0;0.22584646059224112;1.0;no;0.0
1429;6406.1;0.0;0.0;0.24582872278103354;0.2750836251624867;0.0;1.0;no;0.12679425837335356
1430;6407.66;0.0;0.7760015676672222;1.0;0.0;0.8487671104700534;1.0;no;0.5
1431;6405.57;0.5152078012537437;1.0;1.0;0.0;1.0;1.0;no;0.5
1432;6266.52;1.0;1.0;0.0;1.0;1.0;1.0;no;0.0
1433;6269.46;1.0;1.0;0.0;1.0;0.0;0.0;no;0.0
1434;6303.27;1.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1435;6340.99;1.0;0.0;0.3094385349745316;0.6117952041477841;0.0;0.0;no;0.19410239792610723
1436;6350.43;1.0;0.0;0.16142129105249842;0.8187821696363325;0.0;0.0;down;0.08892346703550169
1437;6335.0;0.12573673870231833;0.0;0.0;1.0;0.0;0.0;down;0.0
1438;6421.76;0.2456563706561425;0.0;0.4530146861545526;0.5810383747178253;0.0;0.0;no;0.20948081264108717
1439;6403.2;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1440;6447.5;0.0;0.0;0.5307265225239064;0.0;0.2019981743867967;0.11353601873243374;no;0.21992461522353746
1441;6501.0;1.0;0.8649868389349428;1.0;0.0;1.0;1.0;no;0.5
1442;6405.49;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1443;6325.0;1.0;1.0;0.0;1.0;1.0;1.0;no;0.0
1444;6349.32;1.0;1.0;0.7650210585320586;0.2078907435508408;1.0;1.0;no;0.3960546282245794
1445;6357.54;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1446;6318.0;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
1447;6260.91;1.0;1.0;1.0;1.0;1.0;1.0;down;0.5
1448;5595.91;1.0;1.0;1.0;1.0;1.0;1.0;down;0.5
1449;5585.0;1.0;1.0;1.0;0.0;0.41534767996913424;1.0;down;0.5
1450;5508.71;1.0;1.0;0.01975512910447786;0.9042933810375647;0.0;1.0;down;0.04785330948121924
1451;5503.36;1.0;1.0;0.5595125782813035;0.16956734273180482;0.0;0.9816185293601308;down;0.46607268578087413
1452;5559.26;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1453;4735.44;1.0;1.0;0.274747651575608;1.0;1.0;1.0;down;0.5
1454;4352.0;1.0;1.0;0.0;0.7483560608781258;1.0;0.5489309923451476;down;0.14607276048405557
1455;4538.01;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1456;4275.23;1.0;1.0;0.8403016573304583;0.1388844232961506;0.8851988942072465;1.0;down;0.48703766339706667
1457;4288.26;1.0;1.0;0.5985104243148648;0.5375693752441518;1.0;1.0;down;0.5
1458;3785.65;1.0;1.0;0.0;1.0;0.0;0.0;down;0.13781611912077527
1459;3938.89;1.0;1.0;1.0;0.0;0.0;1.0;down;0.5
1460;3727.34;1.0;0.4934163655708912;0.0;1.0;0.0;0.03180550115804412;down;0.0
1461;3771.01;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1462;4220.16;1.0;0.0;0.7743491026899006;0.10633565329697968;0.0;0.0;down;0.4468321733515098
1463;4249.8;1.0;0.0;0.7726178992044246;0.0;0.0;0.2340072727360756;down;0.5
1464;3971.06;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1465;4140.39;1.0;0.0;1.0;0.0;0.7148991553162057;0.0;down;0.5
1466;4102.05;1.0;0.0;1.0;0.5881191030598218;1.0;0.2034284595531323;down;0.5
1467;3834.34;1.0;0.0;0.26137621129374483;0.6851103091845068;1.0;0.0;down;0.33276120485422844
1468;3903.52;1.0;0.8985733225693965;1.0;0.0;1.0;1.0;down;0.5
1469;3696.69;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
1470;3437.26;1.0;1.0;1.0;1.0;1.0;1.0;down;0.5
1471;3380.68;1.0;0.0;0.0;1.0;0.32988699415237765;0.13659267209052495;down;0.0
1472;3398.8;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1473;3529.75;1.0;0.0;1.0;0.0;0.0;1.0;down;0.5
1474;3408.0;1.0;0.0;0.27719783010325555;0.28895257946846564;0.42146024745441146;1.0;down;0.355523710265764
1475;3353.42;1.0;0.0;0.0;0.47341876268014466;0.3729871418433497;0.8521319801022862;down;0.2707972529113173
1476;3430.18;1.0;0.0;1.0;0.0;1.0;1.0;down;0.5
1477;3262.73;1.0;0.0;1.0;1.0;1.0;1.0;down;0.5
1478;3195.75;1.0;0.0;0.40151426447315514;0.8542901532770473;1.0;1.0;down;0.5
1479;3179.54;1.0;0.0;0.0;1.0;0.0;0.04401641931419899;down;0.0
1480;3193.78;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
1481;3496.73;1.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1482;3667.16;1.0;0.0;0.0;1.0;0.0;0.0;no;0.0
1483;3811.13;0.0;0.0;0.0;0.0;0.0;0.0;no;0.0
